ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	method
R-HSA-6785807	Interleukin-4 and Interleukin-13 signaling	11/157	107/11079	0.102803738317757	7.25453896065242	7.79423888019685	3.13341144926164e-07	0.000111549447593715	9.35075943016501e-05	3570/7297/3717/3593/149233/3586/2625/3662/4843/3596/6624	11	Reactome
R-HSA-447115	Interleukin-12 family signaling	7/157	57/11079	0.12280701754386	8.66610794502179	6.95683295217679	1.46470227304517e-05	0.00313022972973297	0.00262395070484712	7297/3717/3593/6775/149233/3586/3595	7	Reactome
R-HSA-8984722	Interleukin-35 Signalling	4/157	12/11079	0.333333333333333	23.5222929936306	9.35874668908732	1.75855602793987e-05	0.00313022972973297	0.00262395070484712	7297/3717/6775/3595	4	Reactome
R-HSA-983705	Signaling by the B Cell Receptor (BCR)	9/157	112/11079	0.0803571428571429	5.67055277525023	5.95611115207312	2.90002277256321e-05	0.00412963242813001	0.00346171139377545	4794/10125/5966/640/4792/3710/4772/5579/10892	9	Reactome
R-HSA-5669034	TNFs bind their physiological receptors	5/157	29/11079	0.172413793103448	12.1667032725675	7.21892045626829	4.83683737124873e-05	0.00497359291311268	0.00416917087778665	7292/7132/8600/9966/8764	5	Reactome
R-HSA-9020591	Interleukin-12 signaling	6/157	47/11079	0.127659574468085	9.0085377422415	6.59636151967369	4.88976831345347e-05	0.00497359291311268	0.00416917087778665	7297/3717/3593/6775/3586/3595	6	Reactome
R-HSA-8878159	Transcriptional regulation by RUNX3	8/157	96/11079	0.0833333333333333	5.88057324840764	5.75804931843993	6.27737760267569e-05	0.00558686606638137	0.00468325407989094	861/10018/864/6932/51176/4088/7005/3516	8	Reactome
R-HSA-9754189	Germ layer formation at gastrulation	4/157	17/11079	0.235294117647059	16.6039715249157	7.71919839769594	8.00003064590789e-05	0.00632891313320713	0.00530528348097049	8320/6932/51176/4088	4	Reactome
R-HSA-168643	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	6/157	57/11079	0.105263157894737	7.42809252430439	5.83335979788307	0.000147065765541673	0.0100338397070744	0.00841098035764516	7128/64127/1432/9051/64170/841	6	Reactome
R-HSA-168638	NOD1/2 Signaling Pathway	5/157	37/11079	0.135135135135135	9.53606472714753	6.2353970150191	0.000162038214791521	0.0100338397070744	0.00841098035764516	7128/64127/1432/64170/841	5	Reactome
R-HSA-1168372	Downstream signaling events of B Cell Receptor (BCR)	7/157	83/11079	0.0843373493975904	5.95142352850894	5.42851668687913	0.0001691096579844	0.0100338397070744	0.00841098035764516	4794/10125/5966/4792/4772/5579/10892	7	Reactome
R-HSA-9607240	FLT3 Signaling	5/157	38/11079	0.131578947368421	9.28511565538049	6.13360196206659	0.000184473473959641	0.0101034702660972	0.00846934896640617	10019/10018/2322/5290/10000	5	Reactome
